data;ruota;numero1;numero2;numero3;numero4;numero5
19650918;RM;46;62;35;13;10
19650918;TO;40;25;48;7;2
19650918;VE;56;48;82;12;38
19650925;BA;52;5;50;79;16
19650925;CA;30;21;55;58;27
19650925;FI;87;10;76;23;18
19650925;GE;9;49;14;40;29
19650925;MI;55;24;72;19;20
19650925;NA;56;58;33;5;24
19650925;PA;37;66;4;58;16
19650925;RM;82;66;16;65;47
19650925;TO;64;86;62;44;17
19650925;VE;61;42;82;50;47
19651002;BA;47;83;34;56;25
19651002;CA;82;74;14;43;55
19651002;FI;44;51;30;65;61
19651002;GE;8;36;69;78;20
19651002;MI;49;67;28;42;5
19651002;NA;10;65;28;46;23
19651002;PA;83;35;17;48;72
19651002;RM;15;1;73;13;2
19651002;TO;62;12;70;7;85
19651002;VE;20;6;19;74;30
19651009;BA;29;82;62;73;3
19651009;CA;72;4;79;73;67
19651009;FI;57;79;2;55;86
19651009;GE;59;31;13;74;80
19651009;MI;67;37;24;47;76
19651009;NA;38;89;56;15;16
19651009;PA;5;58;81;20;69
19651009;RM;32;61;33;74;3
19651009;TO;50;63;86;30;84
19651009;VE;62;72;68;15;56
19651016;BA;80;69;14;39;57
19651016;CA;63;24;29;65;56
19651016;FI;80;21;23;29;75
19651016;GE;75;72;16;55;32
19651016;MI;48;87;6;66;30
19651016;NA;17;46;16;40;4
19651016;PA;11;2;31;72;12
19651016;RM;26;4;31;58;28
19651016;TO;15;49;87;55;14
19651016;VE;15;41;18;83;22
19651023;BA;9;8;64;20;48
19651023;CA;38;86;39;41;19
19651023;FI;7;18;5;51;26
19651023;GE;86;77;24;56;54
19651023;MI;71;6;12;82;89
19651023;NA;19;24;45;77;13
19651023;PA;72;80;6;5;86
19651023;RM;69;6;70;43;38
19651023;TO;64;40;30;48;53
19651023;VE;48;20;47;78;32
19651030;BA;18;25;72;58;52
19651030;CA;4;38;32;48;14
19651030;FI;57;84;86;76;63
19651030;GE;7;18;81;12;23
19651030;MI;59;20;56;83;89
19651030;NA;44;45;22;24;61
19651030;PA;89;77;8;87;49
19651030;RM;40;11;84;14;90
19651030;TO;35;18;60;68;69
19651030;VE;69;86;62;49;41
19651106;BA;63;65;40;17;22
19651106;CA;47;21;23;8;87
19651106;FI;6;47;29;46;60
19651106;GE;57;76;61;89;2
19651106;MI;16;43;61;3;73
19651106;NA;45;31;42;7;8
19651106;PA;73;90;12;49;81
19651106;RM;34;64;25;59;54
19651106;TO;65;69;58;19;77
19651106;VE;80;2;33;82;83
19651113;BA;19;76;85;49;64
19651113;CA;4;74;88;81;83
19651113;FI;2;46;17;53;7
19651113;GE;16;53;75;23;7
19651113;MI;69;55;48;65;20
19651113;NA;68;61;46;21;64
19651113;PA;75;35;36;77;88
19651113;RM;83;5;19;56;85
19651113;TO;81;7;19;5;45
19651113;VE;61;37;78;85;19
19651120;BA;55;27;9;75;4
19651120;CA;8;10;69;60;6
19651120;FI;18;43;24;11;38
19651120;GE;31;89;27;65;53
19651120;MI;6;54;22;57;23
19651120;NA;70;15;17;6;29
19651120;PA;77;48;69;73;32
19651120;RM;7;39;15;84;61
19651120;TO;57;85;40;27;86
19651120;VE;74;28;6;32;31
19651127;BA;58;53;13;57;70
19651127;CA;72;35;14;85;37
19651127;FI;45;64;11;13;29
19651127;GE;44;12;20;57;17
19651127;MI;68;61;39;57;9
19651127;NA;44;53;1;12;89
19651127;PA;90;53;84;88;9
19651127;RM;73;84;86;72;33
19651127;TO;9;6;73;36;59
19651127;VE;2;46;5;87;38
19651204;BA;47;82;55;19;62
19651204;CA;29;35;84;18;67
19651204;FI;22;65;13;88;48
19651204;GE;11;30;45;71;87
19651204;MI;49;53;47;14;23
19651204;NA;14;79;36;74;65
19651204;PA;60;33;34;81;67
19651204;RM;35;44;1;32;50
19651204;TO;61;10;80;66;22
19651204;VE;77;79;70;3;14
19651211;BA;78;48;60;5;4
19651211;CA;30;47;5;79;89
19651211;FI;73;68;38;88;71
19651211;GE;53;50;9;41;87
19651211;MI;66;61;56;21;64
19651211;NA;88;31;76;21;67
19651211;PA;42;11;47;55;43
19651211;RM;4;7;49;3;33
19651211;TO;15;53;46;14;18
19651211;VE;34;79;4;1;60
19651218;BA;33;12;27;3;35
19651218;CA;66;24;74;10;14
19651218;FI;51;46;20;6;49
19651218;GE;17;21;83;76;72
19651218;MI;6;77;23;66;74
19651218;NA;86;74;87;43;60
19651218;PA;85;60;25;83;87
19651218;RM;60;44;25;43;82
19651218;TO;10;29;47;76;11
19651218;VE;78;53;45;59;79
19651224;BA;41;71;72;45;44
19651224;CA;90;55;30;64;6
19651224;FI;49;11;14;39;48
19651224;GE;23;1;85;28;3
19651224;MI;65;59;10;8;23
19651224;NA;88;66;36;87;6
19651224;PA;74;56;60;67;63
19651224;RM;26;28;65;84;52
19651224;TO;67;90;22;55;77
19651224;VE;20;45;24;33;15
19660103;BA;6;1;20;25;44
19660103;CA;68;20;31;30;11
19660103;FI;15;3;25;57;69
19660103;GE;3;36;11;47;35
19660103;MI;80;44;13;43;5
19660103;NA;62;76;26;19;7
19660103;PA;33;74;44;8;54
19660103;RM;21;11;9;44;16
19660103;TO;66;84;16;54;57
19660103;VE;74;7;17;70;66
19660108;BA;41;53;39;64;75
19660108;CA;72;83;55;3;30
19660108;FI;79;46;49;90;6
19660108;GE;7;57;34;43;29
19660108;MI;10;86;79;41;22
19660108;NA;56;50;74;55;83
19660108;PA;25;10;16;64;24
19660108;RM;39;61;62;59;23
19660108;TO;44;65;79;23;61
19660108;VE;65;80;76;34;6
19660115;BA;21;34;24;74;82
19660115;CA;78;55;25;19;1
19660115;FI;18;19;67;63;35
19660115;GE;1;36;79;72;70
19660115;MI;66;10;18;33;72
19660115;NA;78;15;66;41;79
19660115;PA;63;90;1;44;45
19660115;RM;3;69;11;73;67
19660115;TO;16;39;75;45;23
19660115;VE;20;10;77;90;35
19660122;BA;12;8;17;35;72
19660122;CA;7;73;17;85;35
19660122;FI;79;24;46;47;44
19660122;GE;48;86;44;88;54
19660122;MI;14;77;63;79;24
19660122;NA;25;68;84;34;46
19660122;PA;6;30;25;9;53
19660122;RM;35;27;30;23;26
19660122;TO;27;22;84;75;41
19660122;VE;60;51;80;57;82
19660129;BA;26;31;24;61;12
19660129;CA;70;83;73;48;38
19660129;FI;17;68;16;23;59
19660129;GE;39;22;25;85;7
19660129;MI;15;28;5;82;21
19660129;NA;45;72;84;22;51
19660129;PA;86;18;70;55;89
19660129;RM;17;32;9;72;53
19660129;TO;48;47;77;24;11
19660129;VE;25;75;85;13;15
19660205;BA;11;55;68;18;66
19660205;CA;32;7;78;42;69
19660205;FI;33;12;38;49;13
19660205;GE;44;81;46;21;18
19660205;MI;62;45;74;21;47
19660205;NA;65;3;81;49;75
19660205;PA;10;20;71;74;57
19660205;RM;75;70;64;24;25
19660205;TO;42;81;30;73;71
19660205;VE;75;27;48;21;12
19660212;BA;31;1;52;79;16
19660212;CA;41;4;1;72;77
19660212;FI;58;10;79;86;30
19660212;GE;40;89;81;55;16
19660212;MI;56;72;80;84;57
19660212;NA;67;15;70;61;26
19660212;PA;51;42;12;21;58
19660212;RM;86;19;58;54;60
19660212;TO;71;15;49;34;48
19660212;VE;35;17;59;14;64
19660219;BA;8;14;4;22;59
19660219;CA;3;8;81;32;77
19660219;FI;10;47;32;20;21
19660219;GE;9;80;12;69;57
19660219;MI;30;89;40;36;1
19660219;NA;2;90;50;47;12
19660219;PA;49;16;82;24;32
19660219;RM;29;14;9;71;58
19660219;TO;7;70;1;73;77
19660219;VE;37;40;11;59;22
19660226;BA;34;67;33;27;87
19660226;CA;5;63;58;23;88
19660226;FI;64;15;5;25;43
19660226;GE;83;54;29;82;25
19660226;MI;37;27;48;83;16
19660226;NA;9;51;90;62;84
19660226;PA;22;50;52;20;62
19660226;RM;22;34;75;18;3
19660226;TO;51;40;87;29;65
19660226;VE;8;79;6;64;17
19660305;BA;7;27;37;79;18
19660305;CA;29;37;28;88;61
19660305;FI;34;28;39;32;86
19660305;GE;36;56;27;74;25
19660305;MI;53;80;21;59;74
19660305;NA;74;62;4;45;41
19660305;PA;5;64;49;15;80
19660305;RM;69;5;74;70;35
19660305;TO;76;12;63;49;69
19660305;VE;41;18;61;37;58
19660312;BA;15;35;10;26;32
19660312;CA;29;88;16;24;26
19660312;FI;78;67;39;17;8
19660312;GE;68;21;40;41;72
19660312;MI;33;29;81;51;69
19660312;NA;76;4;85;26;19
19660312;PA;54;25;61;90;6
19660312;RM;9;67;89;35;55
19660312;TO;30;77;10;31;75
19660312;VE;33;32;5;44;38
19660319;BA;52;16;55;71;14
19660319;CA;7;86;28;25;90
19660319;FI;28;18;47;3;86
19660319;GE;13;2;70;79;35
19660319;MI;37;34;24;66;83
19660319;NA;63;39;84;7;72
19660319;PA;1;72;9;24;17
19660319;RM;38;48;53;25;50
19660319;TO;59;65;36;71;67
19660319;VE;7;22;29;55;5
19660326;BA;62;53;13;6;84
19660326;CA;19;67;50;85;39
19660326;FI;14;26;2;40;48
19660326;GE;19;14;8;41;52
19660326;MI;10;75;22;83;62
19660326;NA;22;85;46;53;41
19660326;PA;21;49;59;16;63
19660326;RM;71;11;85;64;1
19660326;TO;64;60;44;87;1
19660326;VE;26;90;21;79;45
19660402;BA;18;9;40;31;24
19660402;CA;87;60;39;68;32
19660402;FI;61;76;2;62;79
19660402;GE;89;27;5;45;90
19660402;MI;78;15;57;13;36
19660402;NA;80;28;56;9;48
19660402;PA;83;47;18;19;71
19660402;RM;59;50;34;15;46
19660402;TO;53;83;5;63;7
19660402;VE;75;84;70;58;10
19660409;BA;65;43;42;41;73
19660409;CA;13;47;63;12;51
19660409;FI;69;1;28;3;12
19660409;GE;57;67;37;85;84
19660409;MI;19;73;51;64;58
19660409;NA;9;75;44;14;72
19660409;PA;49;60;82;55;33
19660409;RM;36;82;41;84;58
19660409;TO;18;3;48;42;26
19660409;VE;2;89;68;12;52
19660416;BA;44;74;68;71;36
19660416;CA;84;8;42;89;31
19660416;FI;42;55;23;53;72
19660416;GE;54;65;60;30;4
19660416;MI;66;33;31;39;11
19660416;NA;54;22;8;51;86
19660416;PA;65;17;84;24;73
19660416;RM;83;44;62;38;63
19660416;TO;29;48;17;11;6
19660416;VE;65;46;51;84;68
19660423;BA;2;61;17;68;89
19660423;CA;2;62;31;82;15
19660423;FI;67;84;47;72;71
19660423;GE;88;20;68;84;51
19660423;MI;60;39;69;58;62
19660423;NA;76;77;36;13;64
19660423;PA;10;17;77;8;13
19660423;RM;71;13;11;19;60
19660423;TO;7;60;23;58;87
19660423;VE;59;5;57;50;76
19660430;BA;34;23;44;29;77
19660430;CA;76;31;75;4;51
19660430;FI;83;74;22;73;36
19660430;GE;77;43;38;57;35
19660430;MI;58;18;55;86;22
19660430;NA;88;16;73;35;40
19660430;PA;63;72;39;41;89
19660430;RM;60;81;56;6;54
19660430;TO;57;84;74;25;20
19660430;VE;32;3;46;67;75
19660507;BA;48;22;56;14;54
19660507;CA;26;4;37;16;40
19660507;FI;3;34;4;88;53
19660507;GE;7;73;61;38;20
19660507;MI;43;89;11;55;68
19660507;NA;25;34;90;12;54
19660507;PA;16;65;40;27;18
19660507;RM;7;75;39;5;30
19660507;TO;49;5;13;40;71
19660507;VE;23;36;4;57;6
19660514;BA;25;71;61;10;4
19660514;CA;71;20;38;39;48
19660514;FI;12;44;80;51;86
19660514;GE;36;73;25;74;81
19660514;MI;59;14;49;50;86
19660514;NA;26;64;7;52;2
19660514;PA;67;11;62;8;10
19660514;RM;6;65;87;89;66
19660514;TO;72;25;78;31;4
19660514;VE;79;53;33;61;89
19660521;BA;75;55;4;73;6
19660521;CA;90;8;36;31;54
19660521;FI;68;36;84;27;22
19660521;GE;79;70;35;84;76
19660521;MI;43;70;35;45;50
19660521;NA;19;81;71;62;51
19660521;PA;23;87;62;45;16
19660521;RM;82;71;51;39;18
19660521;TO;54;24;18;30;16
19660521;VE;10;61;83;18;74
19660528;BA;69;33;12;61;59
19660528;CA;79;7;65;45;12
19660528;FI;20;45;57;36;61
19660528;GE;21;59;66;42;46
19660528;MI;55;25;57;22;60
19660528;NA;45;76;59;26;82
19660528;PA;21;15;76;57;82
19660528;RM;77;64;80;24;73
19660528;TO;59;79;26;21;60
19660528;VE;10;28;3;81;73
19660604;BA;52;89;18;77;13
19660604;CA;80;47;57;20;2
19660604;FI;22;7;2;38;16
19660604;GE;54;37;59;39;31
19660604;MI;32;25;10;55;14
19660604;NA;5;49;44;21;75
19660604;PA;24;39;14;17;69
19660604;RM;17;66;33;90;68
19660604;TO;57;64;12;47;38
19660604;VE;29;10;68;71;77
19660611;BA;75;52;7;79;15
19660611;CA;47;88;55;20;5
19660611;FI;58;26;59;23;85
19660611;GE;86;30;53;43;40
19660611;MI;76;10;39;14;86
19660611;NA;64;33;65;36;90
19660611;PA;67;15;40;88;62
19660611;RM;34;3;74;31;51
19660611;TO;11;10;89;30;80
19660611;VE;79;68;62;59;55
19660618;BA;48;71;80;22;4
19660618;CA;37;28;22;84;85
19660618;FI;22;67;65;80;58
19660618;GE;15;48;47;78;68
19660618;MI;24;56;52;9;74
19660618;NA;52;13;42;31;50
19660618;PA;76;10;78;16;22
19660618;RM;89;52;79;66;72
19660618;TO;30;29;85;48;14
19660618;VE;27;14;48;42;12
19660625;BA;67;59;41;12;29
19660625;CA;51;15;60;85;14
19660625;FI;42;45;88;10;65
19660625;GE;52;54;40;31;6
19660625;MI;16;84;38;5;1
19660625;NA;6;83;36;24;49
19660625;PA;86;45;30;9;13
19660625;RM;18;26;68;88;39
19660625;TO;76;2;20;75;80
19660625;VE;7;65;19;85;6
19660702;BA;36;44;25;35;16
19660702;CA;33;24;26;85;53
19660702;FI;16;6;19;32;62
19660702;GE;77;30;17;87;7
19660702;MI;49;6;70;47;35
19660702;NA;78;2;74;17;49
19660702;PA;11;32;79;15;63
19660702;RM;66;27;9;73;90
19660702;TO;76;86;13;11;61
19660702;VE;22;46;33;9;23
19660709;BA;85;12;42;46;17
19660709;CA;9;49;61;76;55
19660709;FI;6;84;45;78;3
19660709;GE;81;28;20;84;13
19660709;MI;66;59;45;84;41
19660709;NA;86;90;63;54;37
19660709;PA;31;18;42;64;2
19660709;RM;34;59;49;17;3
19660709;TO;7;51;26;64;82
19660709;VE;54;31;49;41;43
19660716;BA;40;87;41;2;61
19660716;CA;22;48;15;27;62
19660716;FI;46;15;50;74;27
19660716;GE;8;90;85;10;35
19660716;MI;60;90;74;37;30
19660716;NA;15;13;88;76;43
19660716;PA;20;70;6;90;24
19660716;RM;64;56;22;74;90
19660716;TO;42;20;39;46;23
19660716;VE;88;1;27;24;79
19660723;BA;61;12;58;71;56
19660723;CA;47;19;7;5;16
19660723;FI;68;58;90;82;26
19660723;GE;40;83;20;34;52
19660723;MI;43;76;59;66;2
19660723;NA;83;63;64;41;86
19660723;PA;56;79;20;57;51
19660723;RM;7;39;32;79;87
19660723;TO;42;69;35;80;26
19660723;VE;1;49;31;70;8
19660730;BA;88;63;10;55;30
19660730;CA;75;26;51;10;90
19660730;FI;68;78;40;54;66
19660730;GE;58;42;22;43;52
19660730;MI;86;18;11;30;72
19660730;NA;10;16;52;59;18
19660730;PA;1;56;33;11;89
19660730;RM;86;4;47;13;2
19660730;TO;61;27;78;69;58
19660730;VE;15;29;89;25;70
19660806;BA;9;40;75;8;38
19660806;CA;49;81;30;20;14
19660806;FI;60;18;21;38;63
19660806;GE;38;35;45;21;62
19660806;MI;83;56;46;53;2
19660806;NA;21;39;23;70;51
19660806;PA;30;25;4;41;5
19660806;RM;61;43;29;69;14
19660806;TO;12;22;5;2;62
19660806;VE;33;90;28;82;66
19660813;BA;71;55;39;61;4
19660813;CA;28;4;6;85;73
19660813;FI;51;22;44;47;34
19660813;GE;8;18;40;36;75
19660813;MI;81;70;7;42;2
19660813;NA;20;16;24;85;43
19660813;PA;3;75;2;85;23
19660813;RM;86;4;48;76;75
19660813;TO;1;6;49;34;61
19660813;VE;33;46;20;56;89
19660820;BA;58;38;32;9;20
19660820;CA;28;33;68;71;90
19660820;FI;86;34;1;75;90
19660820;GE;65;82;7;53;4
19660820;MI;18;45;17;47;38
19660820;NA;89;53;18;55;3
19660820;PA;32;21;44;56;31
19660820;RM;76;11;68;63;41
19660820;TO;89;12;21;60;27
19660820;VE;13;86;84;5;40
19660827;BA;62;84;42;90;4
19660827;CA;69;88;75;37;77
19660827;FI;85;79;45;20;53
19660827;GE;37;26;74;11;59
19660827;MI;52;86;15;23;76
19660827;NA;82;39;33;18;30
19660827;PA;51;41;34;55;38
19660827;RM;11;76;6;13;56
19660827;TO;68;26;76;88;82
19660827;VE;29;51;53;82;58
19660903;BA;63;54;73;56;39
19660903;CA;59;56;21;57;76
19660903;FI;29;57;80;42;22
19660903;GE;14;12;25;37;84
19660903;MI;21;3;82;89;81
19660903;NA;38;28;3;81;34
19660903;PA;12;30;63;22;34
19660903;RM;13;67;46;17;68
19660903;TO;59;37;53;75;74
19660903;VE;48;86;82;53;29
19660910;BA;65;82;26;36;76
19660910;CA;24;30;11;27;28
19660910;FI;31;27;44;16;41
19660910;GE;60;90;28;78;24
19660910;MI;55;59;76;26;89
19660910;NA;74;33;73;88;14
19660910;PA;11;86;18;67;65
19660910;RM;79;53;11;32;12
19660910;TO;45;67;26;29;55
19660910;VE;34;54;27;26;62
19660917;BA;27;62;37;85;89
19660917;CA;50;30;61;72;86
19660917;FI;52;27;19;43;77
19660917;GE;22;6;74;85;30
19660917;MI;3;49;18;90;23
19660917;NA;29;63;38;48;67
19660917;PA;11;64;26;61;59
19660917;RM;69;53;74;45;41
19660917;TO;71;25;54;40;55
19660917;VE;12;53;51;1;71
19660924;BA;57;4;16;66;17
19660924;CA;62;30;7;68;60
19660924;FI;6;52;44;76;8
19660924;GE;35;82;14;23;80
19660924;MI;39;10;47;38;55
19660924;NA;22;27;26;14;88
19660924;PA;83;69;52;64;22
19660924;RM;18;19;74;29;16
19660924;TO;50;40;77;65;89
19660924;VE;89;90;42;59;55
19661001;BA;69;30;60;66;85
19661001;CA;4;56;31;44;40
19661001;FI;81;63;5;25;75
19661001;GE;82;2;21;75;42
19661001;MI;2;35;18;29;78
19661001;NA;32;27;84;48;82
19661001;PA;26;79;86;54;77
19661001;RM;19;81;2;34;57
19661001;TO;77;65;37;81;51
19661001;VE;47;16;75;69;41
19661008;BA;69;85;53;78;60
19661008;CA;33;27;37;39;25
19661008;FI;68;7;73;45;53
19661008;GE;20;67;30;4;33
19661008;MI;87;69;58;88;81
19661008;NA;48;1;37;55;84
19661008;PA;31;42;34;5;38
19661008;RM;18;78;49;48;17
19661008;TO;83;2;26;28;39
19661008;VE;30;51;55;80;27
19661015;BA;29;53;80;56;77
19661015;CA;68;47;49;83;87
19661015;FI;57;63;32;16;79
19661015;GE;51;16;63;68;84
19661015;MI;3;88;44;51;27
19661015;NA;30;23;42;5;75
19661015;PA;41;46;58;10;62
19661015;RM;40;42;32;41;77
19661015;TO;68;37;31;65;64
19661015;VE;14;26;69;59;5
19661022;BA;7;76;44;71;46
19661022;CA;28;83;3;60;53
19661022;FI;86;65;44;18;20
19661022;GE;72;62;5;65;34
19661022;MI;42;43;80;58;25
19661022;NA;6;43;78;34;32
19661022;PA;42;11;7;63;58
19661022;RM;49;33;34;43;85
19661022;TO;86;22;53;48;21
19661022;VE;32;47;58;48;85
19661029;BA;58;28;77;23;73
19661029;CA;25;10;68;4;46
19661029;FI;24;10;45;44;89
19661029;GE;70;21;79;69;5
19661029;MI;71;79;9;64;36
19661029;NA;64;83;11;39;48
19661029;PA;41;44;12;60;1
19661029;RM;56;89;74;34;84
19661029;TO;37;50;9;82;2
19661029;VE;9;74;6;84;35
19661105;BA;12;60;78;89;30
19661105;CA;73;41;89;20;88
19661105;FI;64;75;12;1;47
19661105;GE;49;23;64;22;90
19661105;MI;61;17;66;47;65
19661105;NA;73;74;50;62;49
19661105;PA;33;10;47;12;1
19661105;RM;3;5;41;39;83
19661105;TO;22;54;16;70;45
19661105;VE;64;21;6;16;39
19661112;BA;75;26;73;65;21
19661112;CA;53;76;25;44;29
19661112;FI;57;86;62;27;70
19661112;GE;83;76;58;2;4
19661112;MI;31;36;80;90;22
19661112;NA;47;77;24;76;70
19661112;PA;77;71;65;16;79
19661112;RM;4;66;14;1;48
19661112;TO;18;2;63;23;11
19661112;VE;14;86;69;11;36
19661119;BA;22;63;80;18;20
19661119;CA;42;32;18;68;22
19661119;FI;74;35;75;17;10
19661119;GE;57;19;46;58;32
19661119;MI;53;25;44;16;34
19661119;NA;89;56;7;65;18
19661119;PA;83;8;13;66;2
19661119;RM;37;73;5;2;21
19661119;TO;88;27;9;65;8
19661119;VE;2;86;10;71;63
19661126;BA;30;5;87;4;89
19661126;CA;79;84;35;43;54
19661126;FI;3;87;78;50;51
19661126;GE;14;7;76;18;25
19661126;MI;87;71;45;33;32
19661126;NA;17;64;52;10;67
19661126;PA;74;79;67;10;27
19661126;RM;26;17;72;35;45
19661126;TO;87;1;65;76;2
19661126;VE;26;61;72;83;24
19661203;BA;22;18;51;5;32
19661203;CA;47;57;90;4;86
19661203;FI;63;9;67;68;90
19661203;GE;81;13;60;86;47
19661203;MI;35;34;15;77;51
19661203;NA;62;1;24;83;36
19661203;PA;75;10;50;65;48
19661203;RM;22;66;12;64;4
19661203;TO;66;24;1;14;87
19661203;VE;9;64;84;45;4
19661210;BA;45;49;40;54;55
19661210;CA;53;22;49;2;83
19661210;FI;53;88;38;20;52
19661210;GE;63;44;13;31;28
19661210;MI;18;72;56;73;27
19661210;NA;24;76;35;69;71
19661210;PA;18;20;85;14;33
19661210;RM;50;46;28;19;86
19661210;TO;48;47;9;56;39
19661210;VE;90;74;31;29;15
19661217;BA;13;34;29;81;23
19661217;CA;63;85;3;24;59
19661217;FI;6;70;5;78;25
19661217;GE;82;44;81;41;74
19661217;MI;56;37;64;88;81
19661217;NA;10;69;44;43;37
19661217;PA;49;27;64;34;70
19661217;RM;20;17;24;43;82
19661217;TO;62;79;80;13;17
19661217;VE;27;56;24;41;16
19661224;BA;38;60;77;83;14
19661224;CA;69;63;43;57;55
19661224;FI;30;49;48;87;17
19661224;GE;70;48;89;69;84
19661224;MI;85;25;80;66;70
19661224;NA;18;38;42;55;6
19661224;PA;50;87;49;45;11
19661224;RM;19;85;88;43;51
19661224;TO;66;40;7;3;33
19661224;VE;33;20;86;68;21
19661231;BA;25;45;16;27;14
19661231;CA;84;60;20;70;63
19661231;FI;55;11;15;43;64
19661231;GE;23;30;36;42;57
19661231;MI;21;83;31;89;23
19661231;NA;43;32;42;88;28
19661231;PA;22;56;42;23;28
19661231;RM;42;19;16;60;33
19661231;TO;41;60;55;79;56
19661231;VE;23;17;88;57;73
19670107;BA;79;75;2;32;17
19670107;CA;42;28;61;35;45
19670107;FI;63;24;17;40;21
19670107;GE;45;59;80;54;15
19670107;MI;39;3;85;10;65
19670107;NA;36;57;53;40;61
19670107;PA;36;59;48;13;25
19670107;RM;6;17;10;89;60
19670107;TO;22;59;36;76;28
19670107;VE;85;2;34;47;5
19670114;BA;48;39;37;35;18
19670114;CA;44;11;88;2;75
19670114;FI;31;58;52;78;68
19670114;GE;5;80;27;15;66
19670114;MI;4;58;61;76;29
19670114;NA;76;41;61;71;69
19670114;PA;52;11;22;33;36
19670114;RM;13;90;32;34;56
19670114;TO;22;36;80;75;64
19670114;VE;80;13;87;76;75
19670121;BA;56;78;22;86;41
19670121;CA;52;15;54;56;24
19670121;FI;36;67;70;11;39
19670121;GE;8;19;33;46;9
19670121;MI;49;75;57;51;30
19670121;NA;66;5;69;45;87
19670121;PA;54;85;17;76;37
19670121;RM;31;14;13;72;55
19670121;TO;17;25;76;69;55
19670121;VE;47;26;22;72;90
19670128;BA;78;33;45;24;80
19670128;CA;21;27;16;39;70
19670128;FI;18;78;35;4;34
19670128;GE;8;65;35;60;43
19670128;MI;70;46;33;11;21
19670128;NA;89;82;38;64;77
19670128;PA;15;37;75;83;5
19670128;RM;30;75;16;60;72
19670128;TO;65;48;76;84;32
19670128;VE;44;88;82;33;5
19670204;BA;45;68;42;75;14
19670204;CA;25;87;24;6;51
19670204;FI;35;87;82;62;50
19670204;GE;90;65;53;26;74
19670204;MI;19;69;74;80;71
19670204;NA;47;63;78;50;81
19670204;PA;22;9;55;80;33
19670204;RM;58;60;79;28;38
19670204;TO;7;10;54;80;35
19670204;VE;67;20;40;81;55
19670211;BA;44;54;3;19;59
19670211;CA;77;54;2;28;47
19670211;FI;24;66;54;69;61
19670211;GE;41;1;38;75;80
19670211;MI;48;45;26;77;17
19670211;NA;33;87;44;54;80
19670211;PA;31;70;44;35;26
19670211;RM;18;81;50;13;33
19670211;TO;28;85;10;32;62
19670211;VE;27;35;43;32;48
19670218;BA;2;72;90;30;11
19670218;CA;21;74;60;58;78
19670218;FI;81;69;56;46;7
19670218;GE;23;1;80;28;83
19670218;MI;9;73;71;11;90
19670218;NA;59;17;47;73;34
19670218;PA;27;41;23;71;45
19670218;RM;1;79;88;63;31
19670218;TO;82;81;88;16;65
19670218;VE;30;90;24;84;88
19670225;BA;76;88;79;31;58
19670225;CA;82;64;60;28;36
19670225;FI;71;75;86;52;44
19670225;GE;14;27;67;51;4
19670225;MI;48;30;24;28;68
19670225;NA;49;25;20;18;81
19670225;PA;63;88;4;45;90
19670225;RM;38;30;17;42;32
19670225;TO;29;56;58;40;84
19670225;VE;71;4;48;9;77
19670304;BA;8;58;22;7;47
19670304;CA;33;90;21;68;26
19670304;FI;73;34;85;13;20
19670304;GE;50;63;87;2;29
19670304;MI;72;20;70;22;90
19670304;NA;40;72;86;37;58
19670304;PA;29;52;50;40;48
19670304;RM;24;53;7;11;8
19670304;TO;21;24;44;17;81
19670304;VE;64;31;79;81;80
19670311;BA;70;29;7;56;63
19670311;CA;11;88;62;33;31
19670311;FI;65;90;70;82;50
19670311;GE;67;69;70;25;71
19670311;MI;51;9;46;23;70
19670311;NA;77;2;34;8;41
19670311;PA;68;50;9;37;17
19670311;RM;20;88;73;48;84
19670311;TO;72;34;54;81;7
19670311;VE;56;57;15;11;83
19670318;BA;16;48;88;61;66
19670318;CA;33;7;4;2;12
19670318;FI;69;35;53;24;1
19670318;GE;32;35;19;8;77
19670318;MI;42;85;11;78;3
19670318;NA;34;90;14;65;89
19670318;PA;60;67;13;72;47
19670318;RM;74;30;52;46;77
19670318;TO;21;70;26;73;46
19670318;VE;87;45;52;63;19
19670325;BA;18;32;9;40;79
19670325;CA;81;71;83;31;61
19670325;FI;87;4;61;20;76
19670325;GE;62;17;5;19;46
19670325;MI;38;2;76;50;56
19670325;NA;79;45;75;25;3
19670325;PA;14;37;9;64;87
19670325;RM;41;27;59;24;46
19670325;TO;55;67;75;40;32
19670325;VE;86;35;33;31;37
19670401;BA;54;4;18;72;8
19670401;CA;70;6;19;79;55
19670401;FI;50;1;20;5;62
19670401;GE;18;15;32;63;2
19670401;MI;37;14;47;1;63
19670401;NA;77;56;70;9;58
19670401;PA;4;70;32;39;75
19670401;RM;90;44;25;35;49
19670401;TO;46;11;54;18;20
19670401;VE;22;61;47;48;90
19670408;BA;52;35;3;73;31
19670408;CA;64;72;55;16;83
19670408;FI;78;26;55;79;51
19670408;GE;33;78;52;85;2
19670408;MI;5;6;88;72;20
19670408;NA;9;1;80;52;27
19670408;PA;36;55;83;38;29
19670408;RM;17;72;73;27;48
19670408;TO;17;69;83;86;20
19670408;VE;12;72;14;13;86
19670415;BA;76;49;60;1;25
19670415;CA;12;79;34;39;82
19670415;FI;11;85;82;59;24
19670415;GE;3;88;22;84;65
19670415;MI;68;34;4;51;78
19670415;NA;36;18;13;28;82
19670415;PA;30;68;25;14;7
19670415;RM;50;63;18;85;37
19670415;TO;32;55;50;90;77
