data;concorso;numero1;numero2;numero3;numero4;numero5;numero6;jolly;superstar
20210119;8;2;27;28;38;43;65;60;72
20210121;9;15;17;38;40;45;65;84;45
20210123;10;3;19;27;35;63;89;29;57
20210126;11;34;39;45;51;60;89;18;52
20210128;12;18;29;40;44;46;53;67;39
20210130;13;27;35;42;48;56;65;44;81
20210202;14;28;41;54;67;78;86;29;6
20210204;15;5;19;27;35;40;82;66;53
20210206;16;36;49;50;61;66;76;82;87
20210209;17;7;8;19;33;40;48;54;40
20210211;18;5;34;47;60;69;70;64;21
20210213;19;36;39;46;58;63;77;57;65
20210216;20;9;19;30;52;61;76;54;30
20210218;21;28;52;56;62;66;72;58;13
20210220;22;3;18;25;31;65;75;29;65
20210223;23;7;37;42;57;59;87;15;17
20210225;24;13;26;42;71;72;73;62;30
20210227;25;10;37;42;69;72;86;85;2
20210302;26;3;32;39;56;77;89;90;82
20210304;27;2;4;13;45;51;77;5;64
20210306;28;4;36;43;61;72;89;22;29
20210309;29;8;15;20;52;54;72;81;79
20210311;30;9;31;51;68;84;90;33;41
20210313;31;28;29;43;59;70;79;52;79
20210316;32;28;43;48;65;84;89;9;2
20210318;33;11;38;51;58;62;63;47;56
20210320;34;6;10;57;71;74;83;39;40
20210323;35;2;11;13;45;66;72;25;84
20210325;36;15;28;30;52;75;86;37;32
20210327;37;16;19;41;72;78;82;70;46
20210330;38;10;25;41;58;78;87;73;33
20210401;39;22;37;57;62;83;90;3;87
20210403;40;1;39;53;60;75;76;36;8
20210406;41;7;27;73;77;78;89;26;41
20210408;42;19;29;35;49;66;81;61;87
20210410;43;9;27;67;80;87;89;65;18
20210413;44;1;36;48;63;68;87;23;36
20210415;45;12;33;44;71;72;80;69;12
20210417;46;7;20;63;68;74;88;13;11
20210420;47;1;32;48;58;68;75;59;10
20210422;48;8;11;46;47;72;81;68;80
20210424;49;10;20;21;29;34;44;58;33
20210427;50;41;49;56;58;60;68;59;79
20210429;51;14;62;64;66;76;87;79;48
20210503;52;15;18;40;43;57;72;39;12
20210504;53;6;43;48;60;75;85;1;2
20210506;54;5;28;38;55;79;89;31;26
20210508;55;37;38;44;45;60;65;66;10
20210511;56;23;30;50;59;60;83;16;86
20210513;57;4;13;20;51;69;82;9;27
20210515;58;15;36;49;59;60;62;77;20
20210518;59;10;11;15;19;47;78;68;90
20210520;60;27;31;36;39;46;67;19;88
20210522;61;1;7;37;43;63;81;34;26
20210525;62;5;39;45;49;59;71;4;9
20210527;63;24;38;81;86;88;89;54;71
20210529;64;23;31;62;71;74;77;8;80
20210601;65;9;21;27;41;45;53;66;27
20210603;66;17;27;40;72;86;87;48;2
20210605;67;53;73;75;83;84;85;27;76
20210608;68;2;9;11;72;76;86;67;79
20210610;69;27;37;42;44;76;83;50;25
20210612;70;2;9;27;54;69;78;16;62
20210615;71;10;14;25;43;54;65;11;79
20210617;72;20;33;39;42;43;78;40;49
20210619;73;1;3;41;55;84;85;47;87
20210622;74;30;51;56;59;65;68;83;40
20210624;75;40;43;56;59;63;88;25;2
20210626;76;28;39;44;57;61;88;43;26
20210629;77;10;30;52;53;66;87;77;20
20210701;78;8;11;44;86;88;89;31;8
20210703;79;42;45;52;65;70;85;67;61
20210706;80;11;15;20;40;69;73;65;48
20210708;81;21;24;25;61;73;74;58;24
20210710;82;8;13;16;27;32;62;4;31
20210713;83;58;68;70;74;76;89;3;74
20210715;84;2;25;37;54;57;87;80;77
20210717;85;6;37;64;71;85;87;16;23
20210720;86;28;34;49;65;79;90;1;80
20210722;87;1;6;10;61;63;64;15;37
20210724;88;21;25;40;50;71;87;22;18
20210727;89;1;6;24;36;82;83;58;78
20210729;90;3;14;21;31;84;89;45;68
20210731;91;14;22;36;47;59;61;35;56
20210803;92;14;55;65;68;78;88;36;82
20210805;93;28;37;41;44;52;84;86;12
20210807;94;1;7;34;37;45;49;57;57
20210810;95;14;16;47;49;53;56;22;59
20210812;96;17;55;59;61;62;90;21;72
20210814;97;53;64;72;74;87;89;39;4
20210817;98;2;3;10;38;64;70;69;39
20210819;99;3;4;31;80;81;87;53;53
20210821;100;8;19;35;59;86;90;33;53
20210824;101;12;27;43;48;63;66;18;22
20210826;102;17;21;32;40;55;76;89;4
20210828;103;44;54;56;63;76;77;61;75
20210831;104;3;5;10;44;76;77;19;71
20210902;105;5;15;39;72;76;80;12;6
20210904;106;7;60;68;71;79;80;53;68
20210907;107;7;20;21;31;67;89;63;89
20210909;108;6;58;64;73;76;86;59;45
20210911;109;1;30;36;49;75;85;33;73
20210914;110;3;14;42;52;69;81;63;3
20210916;111;12;16;40;46;47;83;57;16
20210918;112;22;56;60;73;76;80;81;4
20210921;113;5;6;29;59;68;74;54;53
20210923;114;8;21;38;42;49;51;2;58
20210925;115;11;19;61;62;75;76;43;24
20210928;116;14;18;19;33;34;80;48;19
20210930;117;7;32;33;36;45;47;43;19
20211002;118;9;19;40;62;67;71;52;58
20211005;119;21;40;62;66;73;85;58;67
20211007;120;15;18;22;26;66;77;67;78
20211009;121;7;9;70;72;77;86;53;20
20211012;122;46;53;55;60;64;90;77;72
20211014;123;8;14;25;59;60;88;27;31
20211016;124;32;41;50;57;67;89;13;90
20211019;125;21;28;38;42;66;88;60;6
20211021;126;9;10;26;27;77;86;16;23
20211023;127;1;11;12;15;20;83;46;80
20211026;128;20;24;25;49;57;68;16;53
20211028;129;2;25;34;67;73;77;36;11
20211030;130;20;31;41;43;48;79;26;46
20211102;131;22;27;51;55;77;86;33;42
20211104;132;22;25;38;41;61;68;24;3
20211106;133;6;21;56;63;81;85;51;61
20211109;134;3;6;14;17;54;60;83;78
20211111;135;4;23;52;65;79;88;37;53
20211113;136;13;40;60;66;73;75;23;49
20211116;137;7;17;19;38;66;71;90;35
20211118;138;22;24;38;42;44;87;67;13
20211120;139;7;48;58;60;86;87;55;22
20211123;140;6;17;23;24;43;72;81;30
20211125;141;6;45;61;82;84;88;16;36
20211127;142;24;30;38;47;48;78;8;57
20211130;143;11;34;44;64;75;82;48;5
20211202;144;15;24;48;60;70;89;34;17
20211204;145;37;43;68;72;76;85;27;11
20211207;146;9;12;23;38;59;88;76;18
20211209;147;10;48;70;75;79;83;82;77
20211211;148;7;17;45;64;76;81;42;72
20211214;149;35;59;64;65;68;73;50;49
20211216;150;12;35;37;41;75;76;16;13
20211218;151;6;31;44;57;73;77;61;80
20211221;152;30;49;61;62;79;87;63;48
20211223;153;11;15;17;37;54;89;8;38
20211227;154;6;10;11;41;61;80;76;47
20211228;155;13;19;47;70;77;83;31;59
20211230;156;10;20;40;55;68;86;26;76
20220103;1;9;47;50;67;73;74;85;49
20220104;2;5;18;59;78;81;89;10;9
20220108;3;35;42;49;63;68;78;1;33
20220110;4;3;25;30;58;66;84;72;55
20220111;5;15;22;24;33;38;71;47;45
20220113;6;10;34;56;66;78;87;52;29
20220115;7;6;19;48;51;73;89;32;40
20220118;8;33;34;43;46;49;66;87;78
20220120;9;32;33;37;53;77;79;76;61
20220122;10;5;13;27;37;50;59;76;47
20220125;11;4;13;16;21;23;50;63;79
20220127;12;30;53;63;74;83;88;44;27
20220129;13;1;23;63;79;82;89;68;52
20220201;14;5;10;29;31;47;58;34;44
20220203;15;21;26;28;35;65;77;46;60
20220205;16;30;39;48;55;76;81;82;11
20220208;17;36;38;57;62;64;81;68;28
20220210;18;25;35;51;52;58;59;82;71
20220212;19;14;22;27;47;68;77;44;45
20220215;20;1;9;44;49;60;74;70;38
20220217;21;36;48;67;77;85;87;38;74
20220219;22;9;13;15;65;74;81;66;24
20220222;23;9;15;29;59;64;74;22;16
20220224;24;16;28;38;52;69;73;17;47
20220226;25;6;24;38;52;84;87;4;81
20220301;26;15;44;60;79;81;83;64;64
20220303;27;31;33;40;43;47;80;2;21
20220305;28;3;9;58;66;68;80;35;77
20220308;29;3;15;16;21;31;80;24;70
20220310;30;18;34;39;47;52;66;22;69
20220312;31;24;32;41;56;76;80;10;11
20220315;32;8;22;53;65;75;86;55;44
20220317;33;14;52;53;54;55;86;34;29
20220319;34;20;41;61;67;73;83;4;83
20220322;35;27;30;49;68;74;88;64;11
20220324;36;15;35;37;48;62;77;28;50
20220326;37;22;38;74;81;84;89;72;45
20220329;38;9;32;48;55;68;72;36;68
20220331;39;15;43;51;59;64;74;11;39
20220402;40;24;35;45;54;65;68;7;9
20220405;41;5;21;48;63;83;86;30;70
20220407;42;11;20;42;43;51;86;71;87
20220409;43;2;22;27;42;52;89;36;19
20220412;44;15;27;32;51;74;77;44;22
20220414;45;5;8;22;38;50;55;12;89
20220416;46;7;21;25;69;76;77;70;74
20220419;47;32;41;63;71;76;89;1;24
20220421;48;17;32;46;49;77;88;48;19
20220423;49;6;18;23;33;57;71;65;32
20220426;50;20;44;62;64;67;78;79;40
20220428;51;24;61;65;67;71;90;14;74
20220430;52;22;25;34;52;72;85;14;71
20220503;53;13;24;44;47;66;80;46;81
20220505;54;25;31;37;38;77;82;43;8
20220507;55;29;41;43;46;51;81;48;39
20220510;56;25;37;47;55;73;81;67;5
20220512;57;21;26;28;54;80;85;4;37
20220514;58;13;19;39;42;73;83;60;11
20220517;59;26;29;32;48;65;79;53;61
20220519;60;2;9;13;39;40;89;6;43
20220521;61;2;20;25;67;78;80;71;28
20220524;62;22;24;25;32;46;73;29;62
20220526;63;10;14;17;32;45;87;18;70
20220528;64;27;42;55;65;84;90;53;64
20220531;65;21;34;35;48;63;82;17;14
20220604;66;2;35;41;43;65;71;12;50
20220606;67;8;22;31;53;59;86;75;74
20220607;68;21;31;49;69;77;90;40;22
20220609;69;4;12;20;32;56;88;25;78
20220611;70;5;8;18;28;33;59;9;83
20220614;71;7;34;48;50;53;67;52;52
20220616;72;31;54;56;60;66;82;29;13
20220618;73;2;12;16;27;74;78;58;65
20220621;74;12;16;32;46;60;83;54;52
20220623;75;34;37;52;55;56;66;79;16
20220625;76;4;30;42;46;58;89;29;88
20220628;77;19;32;36;55;71;81;48;64
20220630;78;6;9;12;16;32;79;26;40
20220702;79;1;5;25;34;38;66;51;21
20220705;80;16;17;49;66;82;86;1;67
20220707;81;17;24;25;35;66;73;54;1
20220709;82;28;31;41;51;70;83;80;24
20220712;83;11;56;63;66;68;72;58;68
20220714;84;3;11;28;39;65;75;48;51
20220716;85;28;29;38;43;62;71;75;49
20220719;86;2;17;27;44;78;79;59;1
20220721;87;7;14;24;43;44;90;66;19
20220723;88;29;32;46;56;66;90;21;89
20220726;89;8;31;34;44;56;77;36;9
20220728;90;19;20;22;54;72;88;50;56
20220730;91;7;25;28;62;80;87;54;49
20220802;92;9;25;26;49;68;74;81;59
20220804;93;20;23;45;66;83;87;16;61
20220806;94;1;21;29;40;42;58;25;70
20220809;95;15;25;26;29;38;39;82;41
20220811;96;6;32;34;56;58;87;23;88
20220813;97;8;49;62;65;83;88;45;64
20220816;98;13;19;59;74;81;84;2;51
20220818;99;5;25;42;51;71;84;38;9
20220820;100;19;28;31;58;77;85;73;88
20220823;101;7;44;47;51;52;85;89;72
20220825;102;33;41;42;84;86;88;38;79
20220827;103;3;5;15;39;45;80;10;83
20220830;104;6;11;23;45;57;75;44;45
20220901;105;2;5;13;19;54;89;40;50
20220903;106;22;25;30;37;44;76;1;74
20220906;107;11;13;19;34;49;52;37;27
20220908;108;18;26;39;50;71;90;41;35
20220910;109;62;66;68;70;75;83;30;64
20220913;110;5;9;16;20;23;69;31;46
20220915;111;27;34;42;59;72;76;25;35
20220917;112;1;10;14;18;42;60;39;35
20220920;113;1;38;39;40;50;83;44;9
20220922;114;15;30;42;65;75;81;72;85
20220924;115;19;26;35;44;49;65;24;32
20220927;116;5;22;42;49;62;63;80;36
20220929;117;6;35;37;46;59;86;84;38
20221001;118;3;11;14;26;67;82;75;59
20221004;119;4;9;55;68;80;84;38;55
20221006;120;10;20;28;62;70;87;59;26
20221008;121;26;33;41;51;80;84;15;44
20221011;122;1;33;35;39;46;58;15;48
20221013;123;4;20;64;65;69;79;81;20
20221015;124;12;26;34;69;74;83;66;68
20221018;125;4;5;31;56;57;59;51;75
20221020;126;6;8;39;65;67;69;32;7
20221022;127;3;28;31;43;53;59;7;22
20221025;128;1;19;41;48;68;71;25;45
20221027;129;27;28;32;40;49;72;53;70
20221029;130;15;32;66;74;79;86;84;54
20221031;131;12;17;32;64;81;84;11;5
20221103;132;10;15;37;40;43;59;5;67
20221105;133;11;18;41;50;63;74;81;21
20221108;134;15;31;33;44;46;73;79;3
20221110;135;10;16;18;34;39;45;87;3
20221112;136;19;32;51;61;71;82;48;35
20221115;137;13;21;23;33;48;86;28;1
20221117;138;3;6;39;48;52;88;9;6
20221119;139;19;30;44;48;58;72;40;33
20221122;140;14;22;23;35;41;64;17;14
20221124;141;25;58;66;78;81;88;76;3
20221126;142;3;8;42;48;61;72;56;34
20221129;143;18;33;43;60;61;78;20;52
20221201;144;4;13;32;54;56;68;67;25
20221203;145;4;37;38;53;73;79;29;90
20221206;146;12;21;31;39;70;83;16;59
20221210;147;29;50;55;56;76;81;9;47
20221212;148;16;33;51;54;68;86;42;82
20221213;149;32;40;51;61;75;76;72;21
20221215;150;3;4;30;32;39;65;43;66
20221217;151;8;21;24;54;68;70;12;76
20221220;152;7;12;23;73;81;87;35;8
20221222;153;9;25;34;39;54;64;87;22
20221224;154;9;23;29;69;72;81;8;79
20221227;155;3;37;39;44;68;72;11;21
20221229;156;2;19;34;37;46;58;62;69
20221231;157;9;15;30;37;44;72;75;21
20230103;1;8;10;30;34;51;71;20;27
20230105;2;5;9;13;15;50;64;68;43
20230107;3;17;41;54;60;67;86;51;12
20230110;4;21;24;31;32;56;83;78;40
20230112;5;9;10;22;41;44;85;5;51
20230114;6;37;44;52;58;74;78;65;67
20230117;7;9;10;14;40;60;68;21;9
20230119;8;29;47;57;59;67;87;6;48
20230121;9;22;61;66;72;80;82;67;79
20230124;10;3;7;20;55;75;80;88;44
20230126;11;6;25;34;60;79;86;48;81
20230128;12;19;23;53;58;61;82;73;52
20230131;13;13;15;23;39;41;46;30;42
20230202;14;3;14;19;28;70;80;83;7
20230204;15;3;42;46;49;68;81;4;81
20230207;16;24;54;58;65;81;89;63;20
20230209;17;3;10;25;44;57;90;53;68
20230211;18;4;24;25;28;31;68;79;65
20230214;19;19;22;67;71;79;85;23;13
20230216;20;1;38;47;52;56;66;72;23
20230218;21;22;46;52;57;65;72;31;2
20230221;22;7;31;44;63;80;83;87;77
20230223;23;6;29;34;52;58;68;59;12
20230225;24;6;42;52;72;85;89;56;28
20230228;25;7;16;47;49;50;73;45;41
20230302;26;9;24;28;37;44;81;51;72
20230304;27;4;22;24;29;49;58;69;8
20230307;28;2;38;49;64;81;89;43;10
20230309;29;1;19;30;41;42;77;61;32
20230311;30;23;42;46;54;58;79;40;69
20230314;31;8;20;25;64;87;88;75;34
20230316;32;25;28;36;45;48;86;50;51
20230318;33;35;37;43;47;69;73;16;47
20230321;34;10;15;16;30;36;71;59;63
20230323;35;6;8;41;42;66;80;79;11
20230325;36;4;15;26;27;72;82;89;12
20230328;37;42;52;62;64;76;79;55;56
20230330;38;21;29;30;43;46;63;77;54
20230401;39;5;22;36;47;73;75;51;78
20230404;40;17;20;54;62;69;88;39;36
20230406;41;4;28;30;42;45;50;27;55
20230408;42;17;25;32;38;43;48;67;73
20230411;43;9;40;55;60;69;70;34;70
20230413;44;2;11;42;73;76;90;55;35
20230415;45;7;22;36;52;79;86;38;51
20230418;46;5;36;62;64;66;67;53;2
20230420;47;4;5;7;21;45;52;77;37
20230422;48;6;18;22;25;26;47;60;61
20230424;49;3;7;46;69;75;82;81;28
20230427;50;7;10;62;63;77;86;5;44
20230429;51;21;43;55;56;73;89;13;2
20230502;52;17;43;60;71;86;88;16;49
20230504;53;6;9;23;57;62;72;16;22
20230506;54;10;25;40;46;47;74;7;31
20230509;55;18;25;41;44;60;78;36;72
20230511;56;1;6;35;48;62;65;43;83
20230513;57;3;31;35;57;82;84;68;16
20230516;58;20;42;52;67;72;77;82;3
20230518;59;5;16;35;63;69;77;29;3
20230520;60;18;32;37;46;64;70;30;44
20230523;61;13;23;26;27;50;63;71;1
20230525;62;20;22;33;38;40;51;44;76
20230527;63;12;41;64;78;79;88;58;86
20230530;64;10;22;37;55;76;87;60;43
20230601;65;2;37;64;83;89;90;34;23
20230603;66;27;39;56;58;63;64;55;38
20230606;67;17;26;51;54;61;62;73;8
20230608;68;3;8;58;66;82;87;69;55
20230610;69;8;30;33;40;64;78;42;59
20230613;70;6;37;53;54;72;84;74;84
20230615;71;4;9;21;24;52;71;8;58
20230617;72;12;18;26;40;53;63;54;58
20230620;73;7;42;56;69;74;76;45;4
20230622;74;21;30;38;65;67;90;77;7
20230624;75;1;21;32;35;59;86;38;6
20230627;76;31;46;57;70;71;80;75;8
20230629;77;1;27;38;41;79;81;39;29
20230701;78;17;39;41;43;87;89;33;44
20230704;79;11;23;50;68;89;90;41;32
20230706;80;5;17;27;38;53;57;30;16
20230707;81;1;13;23;73;83;85;79;3
20230708;82;8;18;20;28;41;56;58;55
20230711;83;39;41;58;64;71;77;9;74
20230713;84;20;38;49;50;53;64;72;62
20230714;85;38;41;43;55;61;71;59;75
20230715;86;40;45;51;52;56;78;30;5
20230718;87;22;45;49;52;60;65;23;26
20230720;88;14;41;47;62;65;88;39;37
20230721;89;13;38;52;56;73;90;7;24
20230722;90;2;37;50;65;68;90;67;60
20230725;91;6;30;48;69;71;74;62;22
20230727;92;18;39;48;50;57;83;38;55
20230728;93;1;23;33;50;55;78;45;82
20230729;94;27;39;58;60;68;85;45;82
20230801;95;11;32;36;40;54;63;78;57
20230803;96;4;6;9;33;65;73;48;12
20230804;97;5;21;57;71;72;84;66;11
20230805;98;7;9;17;18;47;81;61;20
20230808;99;3;4;5;71;81;82;64;10
20230810;100;9;21;43;49;53;86;68;62
20230811;101;31;45;46;52;69;83;76;34
20230812;102;2;40;48;78;81;90;55;14
20230814;103;6;28;46;64;77;82;20;15
20230817;104;10;12;14;53;63;71;41;41
20230818;105;5;13;41;58;70;73;1;28
20230819;106;5;6;18;23;49;61;22;82
20230822;107;32;45;47;61;67;75;6;83
20230824;108;3;34;54;67;71;77;2;49
20230825;109;4;12;41;57;77;78;40;3
20230826;110;8;11;23;59;73;75;14;11
20230829;111;52;53;56;69;82;90;6;50
20230831;112;9;15;61;66;72;73;2;79
20230901;113;18;53;57;67;75;80;77;39
20230902;114;7;14;15;49;86;90;82;19
20230905;115;14;19;20;26;33;65;15;36
20230907;116;2;15;34;40;57;89;88;73
20230908;117;13;30;42;58;80;86;33;72
20230909;118;6;17;28;43;46;76;61;84
20230912;119;26;28;41;47;81;84;70;70
20230914;120;23;29;41;55;76;79;11;5
20230915;121;5;12;42;51;55;80;35;60
20230916;122;23;27;53;55;74;86;79;65
20230919;123;9;11;41;52;86;89;36;9
20230921;124;4;21;29;31;45;59;42;2
20230922;125;3;58;67;69;70;84;5;11
20230923;126;22;27;38;51;80;82;24;31
20230926;127;41;43;45;60;66;78;30;75
20230928;128;9;25;40;58;85;86;11;34
20230929;129;6;35;48;53;81;86;47;71
20230930;130;17;25;64;66;74;76;49;78
20231003;131;12;13;20;54;67;84;66;77
20231005;132;20;22;39;65;69;71;38;53
20231006;133;33;36;48;62;82;90;8;61
20231007;134;12;35;37;42;55;58;63;13
20231010;135;1;39;45;49;87;88;30;41
20231012;136;5;7;10;14;20;36;54;11
20231013;137;24;29;40;55;56;77;49;79
20231014;138;4;6;52;79;81;83;45;53
20231017;139;16;28;39;40;63;85;12;33
20231019;140;10;18;45;55;66;70;75;53
20231020;141;14;21;24;49;71;81;5;17
20231021;142;23;35;37;58;61;73;50;13
20231024;143;8;18;41;54;75;79;42;8
20231026;144;11;19;28;34;38;45;1;31
20231027;145;23;40;49;57;68;69;56;56
20231028;146;4;9;25;30;57;66;79;77
20231031;147;3;42;54;69;73;80;68;29
20231102;148;17;29;40;56;60;80;33;2
20231103;149;52;64;68;76;84;87;14;6
20231104;150;16;52;59;63;84;90;32;55
20231107;151;10;30;36;64;69;76;68;88
20231109;152;14;68;70;84;85;87;45;16
20231110;153;7;45;58;62;69;76;66;37
20231111;154;16;22;23;25;62;82;5;11
20231114;155;35;38;39;51;74;80;4;20
20231116;156;9;10;19;40;52;56;50;42
20231117;157;14;23;63;70;75;89;59;83
20231118;158;5;51;52;60;62;80;22;23
20231121;159;30;59;61;86;88;90;43;77
20231123;160;1;37;61;68;71;83;52;25
20231124;161;4;13;28;30;47;59;61;56
20231125;162;11;27;28;55;58;73;49;12
20231128;163;6;14;49;52;67;68;80;25
20231130;164;27;38;41;81;84;86;49;69
20231201;165;11;22;33;44;65;66;87;17
20231202;166;19;24;29;53;74;83;70;40
20231205;167;4;6;16;39;41;44;23;78
20231207;168;5;19;42;44;68;84;72;38
20231209;169;3;20;27;41;59;82;24;31
20231211;170;1;41;46;50;84;89;37;19
20231212;171;4;27;47;57;59;89;7;4
20231214;172;22;28;37;39;53;86;78;70
20231215;173;52;63;67;71;83;89;23;46
20231216;174;13;22;23;42;47;87;67;69
20231218;175;3;4;14;15;65;85;33;43
20231219;176;20;26;30;33;54;83;89;64
20231221;177;19;32;38;62;77;79;90;83
20231222;178;1;8;46;57;73;79;67;32
20231223;179;8;10;49;57;79;81;36;65
20231228;180;15;36;57;58;79;86;35;47
20231229;181;13;46;47;67;68;90;55;40
20231230;182;23;43;45;53;66;69;4;59
20240102;1;2;9;16;35;46;63;49;5
20240104;2;7;9;29;51;60;70;59;41
20240108;3;20;28;42;48;51;62;72;47
20240109;4;10;19;23;39;40;83;73;13
20240111;5;45;56;59;69;73;77;7;81
20240112;6;11;23;25;72;78;84;20;40
20240113;7;4;43;45;55;56;60;5;55
20240116;8;21;39;51;59;68;86;63;48
20240118;9;14;26;36;60;62;84;73;68
20240119;10;21;22;28;50;55;68;38;35
20240120;11;2;19;56;58;63;71;22;14
20240123;12;11;15;16;42;48;52;1;16
20240125;13;27;29;30;53;54;86;34;57
20240126;14;24;32;36;47;50;78;62;72
20240127;15;17;33;38;43;49;80;69;30
20240130;16;5;10;76;82;83;89;25;49
20240201;17;3;44;74;81;87;89;85;66
20240202;18;2;35;38;44;68;83;50;73
20240203;19;6;10;12;34;66;77;19;58
20240206;20;26;34;39;46;54;89;13;11
20240208;21;2;4;24;62;73;75;1;49
20240209;22;6;22;29;42;48;66;56;81
20240210;23;43;62;72;73;85;86;58;17
20240213;24;27;34;37;42;53;76;60;55
20240215;25;34;38;61;71;74;83;80;79
20240216;26;20;30;37;83;88;89;77;66
20240217;27;3;11;25;34;46;64;53;75
20240220;28;5;30;36;43;48;78;79;51
20240222;29;29;30;43;44;75;87;1;85
20240223;30;38;54;57;66;74;88;75;57
20240224;31;41;43;46;47;63;87;30;44
20240227;32;27;33;41;73;79;90;34;39
20240229;33;13;28;36;41;79;88;30;32
20240301;34;5;16;44;61;80;90;25;16
20240302;35;26;50;51;55;85;87;14;19
20240305;36;16;43;53;79;80;82;74;61
20240307;37;3;13;24;60;70;75;71;30
20240308;38;9;16;23;50;53;79;55;84
20240309;39;10;30;36;49;55;62;32;66
20240312;40;7;25;46;67;69;86;23;77
20240314;41;14;23;51;55;68;76;77;86
20240315;42;5;6;7;50;72;74;82;26
20240316;43;12;38;45;66;70;73;58;85
20240319;44;4;19;58;60;67;82;48;29
20240321;45;2;8;17;73;77;84;4;84
20240322;46;13;16;59;66;77;79;82;75
20240323;47;32;34;57;58;67;79;61;66
20240326;48;2;24;43;74;81;85;63;40
20240328;49;5;9;22;69;74;84;80;83
20240329;50;20;30;32;38;61;67;60;6
20240330;51;8;25;28;45;54;66;89;28
20240402;52;28;39;40;44;72;76;52;52
20240404;53;8;33;36;41;51;68;71;8
20240405;54;23;40;42;60;62;63;26;80
20240406;55;14;33;53;54;64;78;39;85
20240409;56;15;23;31;45;51;58;60;64
20240411;57;8;31;67;77;81;86;10;62
20240412;58;10;23;47;49;84;85;5;24
20240413;59;1;6;7;11;79;88;15;26
20240416;60;1;3;11;53;75;81;61;26
20240418;61;15;27;42;53;65;85;88;49
20240419;62;9;18;65;70;75;87;53;81
20240420;63;26;34;40;53;60;68;82;19
20240423;64;8;12;20;24;45;73;4;3
20240426;65;9;13;51;61;81;83;24;59
20240427;66;24;27;41;54;62;63;37;37
20240429;67;17;27;44;50;66;85;3;32
20240430;68;6;7;11;20;33;81;74;8
20240502;69;14;43;54;69;80;90;1;57
20240503;70;17;23;43;48;52;66;88;3
20240504;71;5;18;22;34;52;66;33;46
20240507;72;21;23;30;45;68;85;53;89
20240509;73;23;36;38;62;75;81;82;62
20240510;74;6;20;40;55;71;80;12;75
20240511;75;21;29;34;36;46;51;41;60
20240514;76;11;27;39;43;61;85;52;43
20240516;77;10;11;27;31;66;83;25;57
20240517;78;13;14;41;53;60;65;5;45
20240518;79;2;20;31;48;58;59;46;30
20240521;80;3;28;49;72;83;84;5;17
20240523;81;4;10;19;50;71;83;27;11
20240524;82;2;36;39;50;59;64;19;3
20240525;83;2;10;28;37;56;75;41;58
20240528;84;19;41;67;76;82;85;23;10
20240530;85;10;14;16;40;50;55;4;31
20240531;86;14;20;24;49;83;84;62;45
20240601;87;4;13;47;75;80;82;83;22
20240604;88;4;18;28;41;61;75;17;72
20240606;89;43;44;45;50;67;76;69;9
20240607;90;39;51;52;58;72;84;11;37
20240608;91;6;8;14;15;59;79;66;2
20240611;92;14;27;34;47;73;88;52;52
20240613;93;5;22;47;54;63;84;85;82
20240614;94;15;60;82;85;86;87;45;42
20240615;95;6;16;22;69;73;78;67;38
20240618;96;20;32;49;50;51;58;44;59
20240620;97;19;31;39;60;72;80;5;49
20240621;98;21;23;28;59;79;82;74;81
20240622;99;3;25;57;69;71;87;48;62
20240625;100;3;18;49;63;68;82;78;51
20240627;101;13;28;63;76;80;85;21;54
20240628;102;21;26;33;34;45;86;28;80
20240629;103;11;18;25;26;54;84;17;69
20240702;104;4;7;39;71;79;89;1;11
20240704;105;15;25;42;53;56;73;60;61
20240705;106;10;21;23;26;35;50;87;76
20240706;107;18;24;26;33;34;47;35;30
20240709;108;8;26;32;34;53;58;25;78
20240711;109;10;31;40;59;80;85;13;48
20240712;110;43;54;60;70;75;89;30;20
20240713;111;6;9;54;63;64;68;43;84
20240716;112;3;18;26;54;61;72;85;30
20240718;113;13;23;35;36;57;64;47;5
20240719;114;13;20;39;48;74;89;47;50
20240720;115;45;48;50;57;70;71;80;52
20240723;116;24;59;63;64;82;90;62;24
20240725;117;2;21;23;56;69;87;52;42
20240726;118;1;14;21;35;64;85;70;5
20240727;119;13;14;25;34;59;84;71;17
20240730;120;11;13;22;34;54;77;35;72
20240801;121;33;39;78;79;83;84;60;88
20240802;122;34;42;69;76;81;85;36;49
20240803;123;6;37;69;73;79;88;4;7
20240806;124;4;11;85;86;87;88;38;2
20240808;125;3;16;17;54;61;90;4;21
20240809;126;23;40;60;79;80;87;50;69
20240810;127;13;14;49;55;71;77;62;32
20240813;128;41;43;55;65;80;85;76;74
20240816;129;1;6;13;20;73;85;11;73
20240817;130;6;22;43;60;66;73;31;31
20240819;131;4;7;15;24;36;78;65;85
20240820;132;17;23;45;57;64;89;15;31
20240822;133;17;18;24;34;57;82;68;21
20240823;134;5;7;59;70;72;73;33;4
20240824;135;17;28;63;72;75;81;79;51
20240827;136;12;23;36;42;50;71;80;40
20240829;137;5;23;46;52;60;80;79;54
20240830;138;7;34;47;52;74;86;78;7
20240831;139;1;20;27;41;60;77;7;43
20240903;140;6;38;55;71;80;85;23;24
20240905;141;4;5;29;32;69;89;15;46
20240906;142;2;26;37;38;69;85;66;10
20240907;143;1;16;64;70;72;82;34;86
20240910;144;9;11;27;53;63;78;8;88
20240912;145;29;35;65;67;70;80;10;79
20240913;146;2;12;16;18;59;61;56;4
